feature_0,feature_1,label
3.7593080232400875,-9.371108292635224,3
5.653606327903253,-3.7970807891049776,2
-2.427034199897669,0.023918938304477444,1
-6.911888594532472,0.0009405977395264831,1
6.299763222574046,-4.497497484584786,2
6.013836426486012,-9.20973439155612,3
-2.208296035287821,-1.0765369566881542,1
4.327278855952673,-7.945901193101104,3
5.290286685999331,-10.23466065304566,3
-4.794459164342693,-0.5203998281024902,1
-6.763549344869837,0.4573689391323019,1
6.616607546931542,-9.753618598653794,3
-6.433939134380822,0.732937911638252,1
7.714125944232464,-5.555434924312659,2
6.074631730215815,-9.85621043143987,3
-6.083847359409623,-0.47573123128853145,1
-4.61996197889085,-1.0042011575741598,1
-3.9448898438433275,-1.7102078882899385,1
6.699614057076741,-9.582484045385613,3
-1.7704858175224447,-1.5783061898675093,1
7.609076395175585,-10.169240516461526,3
-3.5269295908528533,0.9719950285571575,1
7.493288566972896,-9.98355736249788,3
5.137534139302481,-4.297544204769437,2
-1.8767292059365035,-1.6378334271597412,1
-4.919992248633514,-1.087889524050154,1
6.753466190619038,-9.098314200733824,3
7.725731364632133,-10.192044426933766,3
6.882386341656616,-9.910721832112309,3
6.357645359481303,-3.872607895517997,2
-3.813179191712285,-1.0200110867447632,1
5.354910220134145,-9.48399486046937,3
-3.681499038816352,-0.39701007397038246,1
4.60730564453559,-3.499821583315505,0
1.362925066818585,-1.990162244195842,0
-5.884485427236939,-1.2247750723126707,1
-2.798564420922893,-0.1196607958299385,1
2.415188036583015,-4.789506329594655,0
-6.096762976156659,0.10437993111460464,1
7.82487789753224,-10.210198035717603,3
8.538336756104629,-9.925681134108482,3
9.529145768444716,-10.69851939297374,3
5.505725964006331,-4.732555895217348,2
4.760408689656607,-3.465928421877801,2
-7.696571884525245,-0.8146730385868619,1
5.494878207133988,-4.22186713691529,2
-5.339042030021133,-1.0060716167315682,1
3.374296731017628,-5.448596127345954,0
-3.708608016007439,0.749654709392479,1
5.697388983526918,-4.694988871017494,2
4.734623705147001,-3.29849619083566,2
-4.037069891575858,-0.6499362783150058,1
7.947045601609661,-9.395016420365947,3
5.221504350590603,-9.681157189320187,3
