feature_0,feature_1,label
2.164919819585958,7.307728241251158,1
-7.319864120985189,5.410822014704813,2
9.18637049402609,0.07841726469387762,0
-3.6675223844259746,-2.360130373089305,3
9.135880966418409,0.1477225538369638,0
2.7249137080109787,8.270529349671241,1
3.2628593977922447,-9.269307890733161,4
-9.610988504548564,-6.822542051701959,3
9.324412671311872,-0.15577751751967528,0
-5.396133623720695,4.70930108456208,2
2.2626122113713985,7.2989887284902935,1
3.95846574657514,11.47494855948353,1
-7.005490209726716,5.5564837766350665,2
3.317627863722715,9.045796443123058,1
12.042327499400319,-0.13132963377972648,0
13.783294115531715,-0.008802162180140316,0
2.415639213615971,-7.574648040892009,4
-7.8003667313255605,5.986705374126766,2
-9.184157503829157,6.563355491352864,2
-9.977216067494505,-6.537667448916187,3
-8.208335019807517,-5.58234514697089,3
-7.463243473667902,-5.40567432382835,3
3.313181016668004,9.263998072685247,1
-9.259280489160453,-6.237734413931735,3
9.591907870587614,-0.4478780124499821,0
-10.732798176110162,-8.022159148704462,3
2.3133956956332393,7.19890987075111,1
-6.599506644657708,4.9366782343131925,2
1.834622372397727,-7.972608250741158,4
-6.408019467923646,-3.8484306281622254,3
8.920237515418211,-0.1299286719371601,0
-8.50340564462056,-6.754926765842549,3
2.7861992631897228,8.617880812653912,1
-7.852112647125409,-5.91167326889866,3
13.088699710851266,-0.573352643014584,0
-6.027488272104327,-3.993107558526961,3
3.043649353687575,8.609795234414284,1
3.5010939864647885,-8.753200106279955,4
-5.995020831850356,4.355902080251401,2
-9.396614149898994,-6.987843423547016,3
-7.421642544037962,-4.955050273603639,3
-7.404494030761791,-5.448152568861014,3
10.933112617486374,-0.07189854273831169,0
-6.606333882238059,4.44859361957166,2
-8.582304828817254,-6.4996224059212455,3
3.488362118105757,-10.90330915334188,4
-7.2323588794457825,5.495612006436873,2
-7.257830217655292,5.7688650280973,2
-6.1333186227817365,4.200020253659299,2
10.805750520855428,-0.8023925832489018,0
2.5909969574555025,8.647815070714357,1
-5.713223421245649,-4.987215105557944,3
-9.010773727833516,6.628805968414786,2
-8.767260749431868,6.627326553888732,2
2.695454705368811,-8.332432885471071,4
-7.79422108503564,-5.894859758296482,3
-7.483781788692716,5.213920631174568,2
-6.780790349552484,4.659848983278691,2
-4.382842257149774,2.929802825187974,2
9.987175083913865,-0.07527334802744531,0
3.3959118143113187,-10.122390470087595,4
-7.293312216516142,4.854632575011102,2
8.811094271498076,0.07867077448608747,0
9.929602203790706,0.19326095944022922,0
8.689550588583364,-0.3317882354485802,0
3.0079437587323268,9.657293339878365,1
13.209549053528692,-0.15417086926108794,0
3.757694948226619,-10.594727755476821,4
-9.139265706147873,6.009296399753763,2
-6.471103428714304,4.786278176341418,2
-10.931586306312617,7.872108349135097,2
-9.51566390193159,-6.82943323855482,3
1.8291999034060782,-6.852410053655674,4
-10.558692314815362,7.965558318002028,2
1.9437055557175533,7.130395148188123,1
2.6618365341404555,7.905512456685958,1
-6.472544119650391,-5.8817734494900344,3
-5.400261591168228,3.5512333228440776,2
3.1470536112860525,-7.595935434971865,4
-10.480153471926613,7.076084668858008,2
3.6427386889174502,10.148332556990615,1
-6.772593354491584,5.0076603509324205,2
12.718162366100117,0.2929279379964378,0
-11.599731561325957,-8.289011456121624,3
-6.848822217549598,-4.43996579351921,3
6.8039236139722465,0.33118566105938996,0
9.57618796771626,-0.09455305712729771,0
3.1604229137406894,10.9007183755574,1
3.846369329138722,-11.725133109285007,4
3.361804412990613,-8.938942014035549,4
-5.38976351346299,4.287430084120336,2
13.762011189007726,-0.040057619650275746,0
2.53659454522897,-7.6281635040105575,4
2.957724588653289,8.733732424456617,1
3.4665604657043154,-11.738963325249237,4
-9.053068074307795,-6.6377979515510885,3
1.843717397795737,5.627892492378423,1
13.410740944767698,-0.4479805715528911,0
8.606838399898738,0.0011425195899662315,0
