feature_0,feature_1,label
1.5764219192611448,3.6654885088875586,4
3.709912413236826,5.000179809036635,2
2.2276437837539187,2.3274346295850554,1
3.6207790064339607,2.005397963667627,5
-0.1806087126924459,0.9938868508435218,0
2.362581960633032,2.125849691618095,1
4.3076926821918216,4.425424050239052,2
2.2025605612839225,3.8406737111414757,4
4.062125333740319,4.240513036272746,2
0.3201073049571934,-0.45672802350278235,0
1.7786280438949693,3.63574413719768,4
1.7157086180312267,4.194770847921332,4
4.282827332937694,4.515586620293552,2
2.4064210528910754,0.3950650827857849,1
1.7711933209182147,4.369589927235769,4
2.1097313526305377,0.8711834324528811,1
4.078581943986179,3.8989221572345727,2
4.1977341927295475,4.550100968095349,2
2.068280569616487,3.906720446001107,4
4.528580150792027,2.2235619200643186,5
4.822695637591754,1.4798959431702694,5
1.1608993199168365,3.9061963657765175,4
3.350629821120335,2.1941345163822805,5
2.256371093912801,2.110997310660575,1
0.7640072903389059,4.462036169609567,4
3.187437765990994,2.6767430966142314,5
0.17781448038780928,6.717341005241883,3
3.223415370558201,2.123287671253261,5
2.0235026255083097,2.838543611088629,1
1.4840288451418213,2.0478171109739804,1
0.7009497847403403,-0.1954738599915152,0
1.9783269369786438,2.0498468780777697,1
2.00406891436792,4.578532483413351,4
-0.2732321568616787,0.19721802681463085,0
3.6772344633391065,3.7879335658716236,2
-0.7117018554743837,6.07524938318309,3
4.514963275393921,1.9769509005463703,5
3.411844947249159,2.619466659236655,5
1.4455469743493494,1.8385330710940082,1
2.6221777930881673,3.713114660626582,4
-0.21536680495106017,0.7261356540457994,0
3.8762443046118333,3.521064973170786,2
2.8154305389256544,1.9773137787706656,5
0.052733043543476715,-0.1529827857756273,0
2.650298625777196,3.5376131050861903,4
0.29626611170410616,0.10125640238018563,0
2.0839173541233453,2.595632126193059,1
-0.19732875468828223,-1.3625055406702606,0
-0.30852511484338574,0.7337814666484127,0
4.309713527475946,1.3296689599057745,5
3.3375362709566367,1.9517923412701974,5
4.258656525897049,2.2126219970913446,5
3.693407554261716,3.3974103492373784,2
0.04813539363557224,-0.6476280886012892,0
1.4410101173390957,4.162716983944661,4
1.6280689988166617,3.8824414795481745,4
-0.4072438471797546,5.586205844155575,3
4.725565056693121,1.8352338624029907,5
3.7475410215679084,2.3757575958995307,5
3.133968450753909,2.0767525829213502,5
3.8348899479610354,1.541082221877037,5
1.9569705653652578,4.687649691991102,4
3.3239643607029032,2.531288198698137,5
3.3922525138843076,1.8626431926197258,5
0.5996123630433441,5.794179794511424,3
3.63850184858469,1.8547072671990592,5
4.5402873914609705,3.224948630246007,2
3.1994901477913693,3.7307900153511615,4
-0.8866506600205439,6.0033742971081905,3
3.533395053847086,2.1551324001268624,5
0.5134828594474181,6.080172815285796,3
-0.8565885394559583,6.279020536028184,3
1.9035519078542282,4.020370175572232,4
4.046117642409497,1.6645833235413212,5
-0.22948173518650916,0.41314531962396267,0
-0.0828484256916343,-0.6453897240129144,0
1.9489517810539234,4.109855789982088,1
3.1180156734258557,1.845914255973338,5
-0.9351786003651054,6.438672470543436,3
4.031722559112617,3.01368763284602,2
3.9156348713697335,4.504109120675809,2
3.8359910391592447,4.548970275750239,2
4.710357809662147,1.9883350298870386,5
1.847790746088876,1.8879339479095738,1
-0.17322578825146662,6.187914475586932,3
-0.16692246902190616,-0.49240323918320794,0
4.255232029135195,3.6211326612723163,2
1.8331110117289522,0.807472038669816,1
1.7047355597101712,4.130838957447329,4
-0.7281114942277516,6.216737331251308,3
-0.17753413341538263,-1.3129833155469224,0
2.936755532712839,4.3459881440223125,4
2.0407268176291344,2.445317269882418,1
0.23942251591955324,0.8651141945940947,0
0.015651428380713376,-0.7032404631184943,0
1.6739000271542912,2.451054702568193,1
0.4584209588843776,-0.22706102747417303,0
0.917848610289605,6.131198558345066,3
3.913733707263848,3.1840483671669544,2
0.8985795159496794,4.285021974159373,4
-0.2270877594763004,1.4616257294282733,0
2.3404979905872905,2.049102972089419,1
-0.4928782996380915,1.9685651541220388,0
4.450739338900802,4.205695015879648,2
4.214587923176007,2.640194284819149,2
3.531530593707192,4.420813071055422,4
4.024369251122961,2.7195123489281103,2
-0.766855409826212,6.146400677275034,3
0.610499655661942,3.9629074428578215,4
-0.03362621828428703,5.652215476157727,3
0.005183158989527594,0.24935649120461945,0
2.214049077231134,2.3223666781169676,1
4.865711279170947,2.2366456530310406,5
3.7901571508618876,4.056932396659437,2
5.888521087979966,2.1557404881263786,5
2.6711658338555124,2.0755559727800623,5
2.168011606138138,1.452135631464063,1
3.300904358981372,4.591147883585322,4
-0.39140308007091124,5.951926984431246,3
4.331887770219257,5.2712409546285555,2
2.332090363854664,4.155590663016814,4
3.5171468537587844,4.700724923195682,2
4.6426485754713855,6.078201217107755,2
0.12197988322652156,0.2579496178343857,0
4.098543930382554,3.805722366382223,2
2.5456240900489187,0.5041292310462151,1
2.9557586544098977,3.9309201746395357,4
2.084745936520914,4.043679243843308,4
3.4991505035679933,1.4728542575837293,5
1.923725096509329,2.449949556118393,1
2.1857671934246055,2.532187881971318,1
