feature_0,feature_1,label
13.27708215096831,-1.3052359403311309,1
-7.102466732253889,-6.901081578985999,0
8.539767999544909,-5.615035936139099,1
0.5188311100138197,5.4376021989026935,2
12.993419382443188,-1.3822466087726912,1
-11.245839758165966,-3.09825146267905,0
-11.711594131595096,-1.6873294437221764,0
-10.346109304469802,-3.913213816050559,0
5.151326058337019,4.709534542341111,2
-8.926647556337175,-5.836110860667249,0
-2.876355914241229,5.201280181453265,2
1.3618211629959618,5.5299247416100785,2
9.312128067956065,-5.208672766898262,1
-9.544427106697142,-4.512492526500872,0
-1.3395326528443783,4.818062358280064,2
-4.339607466410378,5.780834622256827,2
-1.0569560490849415,4.826530914554646,2
-9.196040815482805,-5.563176786367,0
5.20131713786026,5.297218785019786,2
16.324192689003798,1.379093765481417,1
13.475276771287868,-0.9823842887662444,1
11.631892283394418,-2.524054389589735,1
2.428803554247208,5.0911366719733175,2
-11.129502330866835,-3.4206414683727067,0
-2.796835305656228,5.50858213145009,2
4.144725020034353,5.535076033069506,2
10.744126019872507,-3.015047872956832,1
9.691629404488824,-4.839868533931142,1
-9.640236872538425,-4.60391460152406,0
-11.036485113620854,-3.331906092725821,0
-3.8132388677857874,5.458616143309807,2
10.90597491530846,-3.3142783747628557,1
-1.668781867580698,5.400694342142094,2
-8.261131193672313,5.021141573333198,2
7.254895459653703,-7.127710615409027,1
13.968524340809061,-1.0180041939812292,1
-6.234455593751205,-7.847345658627659,0
-11.428298593731116,-3.0210146048142605,0
-11.115885938501991,-3.6127425529502633,0
-10.748215128846637,-3.5324231374747317,0
-0.6769231931945232,5.384258316957141,2
12.235403135246475,-2.020357457205669,1
-1.7062728779311143,4.7940674695763725,2
-13.938246126471258,-0.970977796236193,0
4.37269211508359,5.186710020066332,2
-10.83924464361583,-4.4446739263108554,0
1.5699605078284158,5.104543027328217,2
-14.721116967467259,-0.3107165178723523,0
-10.782706973151905,-3.6492185644053263,0
-2.7645661958182814,5.838979441353949,2
10.391223935088835,-3.5453576199254977,1
-13.61670714747125,-1.4941511950047177,0
-3.670012863038033,5.402472732736885,2
-3.1719913046834005,5.693984451515031,2
3.6793617984140523,4.948167573813016,2
10.309165653275922,-3.570670558243598,1
9.891102149612244,-4.862380356745881,1
-0.7886819360030178,4.5148795942618944,2
4.8276301534343755,5.532129160399655,2
-11.226040774235528,-2.6922367691040416,0
-2.7927034668320867,4.659990942848642,2
3.2195820184248736,5.1462074229041015,2
2.5831600887182153,4.752528892348344,2
8.663987277607227,-5.057308386662687,1
9.340542927131835,-5.171115952491052,1
1.5181969779337852,4.968637934813567,2
-1.8728822800531986,5.046650322202309,2
-1.3090665344063304,5.750595950471692,2
11.195403947016377,-2.5620875695819443,1
9.560622303378725,-5.9898998385210875,1
10.846175516118606,-3.216474861685305,1
-2.2997351336638983,5.338190265618842,2
10.409868398284212,-3.5642104640246504,1
12.843611743144262,-1.4222461540791547,1
-3.4298091146913654,5.199564080358888,2
11.659254572898394,-3.6797487232254174,1
-11.873880885837206,-2.038947475015214,0
-9.134776661026715,-5.873001293549267,0
11.23604100723224,-4.202589144395995,1
1.6299069507821644,5.598445870055965,2
8.953696663415666,-5.223718716210291,1
-10.164376357089827,-3.4869728866885072,0
0.7189635503979496,5.217692494108245,2
-9.189387966680748,-5.046885050019318,0
-0.570417717772371,4.528053854273149,2
3.930168454642942,4.577577153487547,2
-6.701319631850027,-7.906423116170764,0
10.053199571869033,-4.431483766871738,1
-13.353001385410488,-2.0470129741494003,0
7.351232277979793,-6.263232343124836,1
11.273269194587147,-2.5931418604476155,1
-10.422797467761168,-4.26068395041299,0
-9.879280100933698,-4.826600191443287,0
-8.407138898565174,-5.906011577110069,0
11.222203410211286,-2.5275430567349435,1
-9.516789498777024,-4.620418739757279,0
-10.743074078940063,-3.2953262643378007,0
-3.1559593013669747,5.143520169883248,2
-8.084523352775667,-5.610235325674775,0
9.262436268862254,-5.420775159381329,1
-13.89351810242849,-0.7213135004288733,0
11.05166933747363,-3.376080029761923,1
-12.66790357967207,-1.7524417864692778,0
-9.198585130309487,-4.643402228379614,0
-11.921418910902293,-1.6054600060888453,0
-9.179197916829308,-5.372557109871744,0
-6.679224029185891,4.629684735971139,2
-9.500477040717874,-5.64741406687587,0
-2.0650325454005363,6.11921437051218,2
-3.6726613321703403,4.911449850185146,2
-1.5451109287329443,4.860319156760234,2
-0.5372530780120285,4.493929506690048,2
-7.599805961667643,-6.345481101457873,0
9.000864367975462,-5.320005694610209,1
12.944368779445199,-2.029623166158384,1
-10.317404966719563,-4.686816154552022,0
10.049649477111133,-4.662200550867535,1
7.400150097415941,-6.615897399655192,1
-7.425618592547775,-6.527599018406235,0
10.400150254665526,-4.0209508912012515,1
-2.523709532759825,4.75250409189816,2
-8.687766496706915,-5.597132299362028,0
14.250486206334248,-0.23352514699733984,1
6.139764745586334,-8.205815977505514,1
-0.4635630139661479,5.464175373185046,2
2.9534160439626813,5.596083729870619,2
13.495182640335928,-1.2503935630202712,1
10.66014987778529,-3.865261187843365,1
8.359150903950516,-6.215247068181654,1
6.395260578425688,-7.426685036902455,1
-3.0516226244873956,5.397019853298594,2
-9.31521317496599,-5.1678559171836005,0
7.747464172269874,-6.4436593907733135,1
-6.508414155759071,-7.972048615344157,0
9.682691434948001,-4.298617852531045,1
6.801049048148404,-7.159274388824608,1
11.991280396660686,-2.955772995125363,1
-2.5762454610954624,5.086966396924766,2
-11.05653585324794,-3.7780640133286196,0
-7.154860134763833,-7.134151509194142,0
3.799911145919699,5.037216576415964,2
8.430690481747297,5.361936525101745,2
-3.588815535659203,4.643600758587838,2
10.154956084891948,-3.7602669591709197,1
-11.320979195799413,-3.1896332093785302,0
-5.192331703675361,-8.913976049688511,0
-11.63479317222513,-3.017152759845,0
4.917274514259447,-9.218839274164615,1
12.666112375397953,-1.3835614017603204,1
-11.785166041196195,-2.9153405765396494,0
12.636845113213703,-2.200745339839629,1
3.19586384328678,5.156920940544171,2
11.307586670894311,-3.905743448427657,1
-11.457654846684447,-2.3166662492879238,0
3.8017078415277457,4.995789743507783,2
-11.465490363455189,-3.3633257193886363,0
-7.868000873898513,-6.41688787627761,0
-3.9199457308714085,5.097783251716888,2
-10.409241387925169,-3.5000634413988037,0
-10.680265967406621,-3.6802845334084138,0
10.425617824974998,-4.109624242583847,1
14.916782712213838,-0.1246594717373597,1
11.377617707928284,-2.661801228963075,1
-8.002178836514354,-6.715161928133962,0
-10.481318955419042,-3.6380582862211686,0
12.639891590943416,-2.3284390630443266,1
8.632290325223973,-5.9062477390689265,1
-10.858008132665333,-3.567204523176567,0
-8.46442547840663,-6.4062348945453715,0
-1.6494064467739737,4.65791289654702,2
10.440046052601398,-3.299662835694966,1
11.64326717289523,-3.127993620144877,1
8.593771778281544,-5.599920484767748,1
6.730849806186254,-7.769443289395271,1
-8.059652403223847,-5.666921830263224,0
-10.085981085396261,-4.811431836095959,0
-10.229799521666658,-3.261940186598853,0
9.550248272735635,-5.548395050843669,1
10.238176532087582,-3.62950235045816,1
7.211565924990401,-6.82106452109595,1
-9.93441920735596,-5.048630674724171,0
-3.4789731902559775,5.66602840451728,2
-11.081285785010087,-3.448833414265282,0
7.9362307756094665,-6.364073765145072,1
9.288688712158217,-4.974459548084911,1
-2.0100678299925296,5.760314102683071,2
2.2669134722297692,5.1567260848186685,2
10.302736062766424,-3.325588945192097,1
14.54830966336455,0.30081832949053133,1
13.976976837313345,-0.5604184482173369,1
7.917651099574336,-7.045795974256406,1
12.284159516595832,-2.012991972491372,1
13.66180414820568,-0.47849147593950025,1
4.838322680053669,5.437159514822119,2
9.523885729824974,-5.2644969990231685,1
-12.097082961716433,-1.9157768030388196,0
10.32873521980066,-5.124462067451691,1
-8.99718639150929,-5.85747927137919,0
11.158459971180326,-3.154324743300956,1
15.6907912500974,1.8300864612396932,1
-5.373836058304766,5.102324140479891,2
12.055626596952706,-2.5132754145078633,1
0.20537234485949743,4.928830419792254,2
5.732197458490312,-8.549406887519847,1
0.032740949657097215,4.7888574168210205,2
-10.696791651298842,-2.9670876234793138,0
5.07871038179518,-8.586766689922705,1
10.475856053863845,-3.000315066574247,1
-12.688922215493047,-1.8006968526176563,0
8.705217915508445,-4.847678244359147,1
0.7145875797346373,5.933183080591424,2
-3.1165963815071063,5.270698586814745,2
1.6657416639091258,5.95792014425082,2
-9.907045496293692,-4.2189381471685445,0
-9.854591544479394,-4.116467651264951,0
-4.179043896657533,4.76511449824806,2
16.33714450059907,2.098237109243013,1
4.215663931806185,5.614310001972165,2
2.635374034356632,4.796529949536877,2
-0.20120042447857417,5.418064799601119,2
-8.104364187199879,-6.354375559467196,0
-0.21517538034294403,5.540829257752338,2
-12.918826876046843,-2.6329958555651767,0
10.234005404093379,-4.567977456612081,1
10.557332781513903,-4.091040434866451,1
-4.309008618380066,5.396483512451931,2
0.7330294629374419,5.067409430688028,2
-2.8861551690596228,5.355764741903982,2
9.446433977493907,-4.5364019048218145,1
-3.818317902372786,5.415901227046618,2
6.707271805093486,-6.9752648950761165,1
7.807367838257384,-6.383027964842198,1
0.9518053443763982,5.296957218827212,2
-9.063879298194111,-4.710583192712506,0
-9.340133971996643,-4.259471357615119,0
13.196682244368107,-1.7876295468533194,1
-10.137707537985225,-4.152882955549634,0
11.646617741182157,-3.3736933228454054,1
1.5128634543108772,5.115710053777693,2
8.104483646754982,-6.483957799514814,1
-9.849482691650616,-5.048641378520413,0
-7.055665635283434,-7.3931352419891185,0
-6.722957979583377,-6.91226184016714,0
6.6014923304421895,-8.270847535832075,1
8.97749523259893,-5.65525589924567,1
12.318517837109386,-1.9658743206539064,1
-1.3577362131935937,5.386229179754957,2
6.8631842049989835,-7.219083909940097,1
-10.69748458845946,-3.6842538198999355,0
-12.317319337049648,-0.35732022299215993,0
7.911851353454882,-6.314562366006064,1
-11.256112054814267,-3.2864578702428746,0
0.17386573418134507,4.934937481298622,2
-2.7047847918239016,5.444063616781242,2
9.930959490383918,-4.30067386653474,1
10.724391876752982,-3.22258309042578,1
10.16008183829712,-3.4203543794886735,1
-10.675145198896164,-3.7823991796401613,0
-7.210288693642854,-7.330249549641512,0
-11.39312063779317,-2.922084720470412,0
-11.194266540738061,-3.173189191744207,0
-6.428787766935893,5.484439363034134,2
11.52818745347658,-2.474431832021834,1
-6.817351068460557,-7.444833673745788,0
13.181545146651207,-2.061677369106398,1
9.56232060386655,-4.473967886845113,1
-11.336280004636706,-2.7260132959042513,0
-10.971458841680995,-3.5262453617922866,0
6.097563203175714,4.695501923412662,2
11.677704155148744,-1.7933753118662286,1
-9.991886714085252,-4.574255058813006,0
2.84551636350116,4.795787050798276,2
12.944588645831844,-1.7735109993249236,1
10.395247536963927,-4.858664286182529,1
2.994344613547629,5.561029110418794,2
9.135824995307662,-5.746469241135278,1
-6.844239816560781,-6.864114490585935,0
8.461934392909896,-5.343915582664752,1
-8.894396504736878,-5.050018220158945,0
8.341692287685014,-6.109177787039181,1
-8.639730317336738,-5.724376282868777,0
4.437469663104409,5.1859905279677605,2
-13.809898518730662,-0.8781041587969662,0
12.383241364895298,-2.3099455866345284,1
-8.26817571883489,-5.739922898639502,0
10.012899220980843,-4.112742029593268,1
12.686476603032233,-2.104750766683887,1
1.062289339248002,5.161955356229012,2
6.117012920370225,5.781060565304102,2
13.300397772699764,0.03673312018911279,1
-9.9878645811346,-4.787700624080774,0
9.554078581512766,-4.6200032195424425,1
2.8814606148257873,5.707204784470759,2
-6.893103059695109,-7.979867685443844,0
-6.021676269615617,-8.427161014756074,0
3.8775784240913476,5.42207543594562,2
-8.303431452584022,-6.4724728929763184,0
-8.025370616702197,-6.255412955705375,0
-9.680643980789704,-4.536959216802413,0
5.260588822719709,-8.95683753323314,1
3.372952972797169,5.516563244446898,2
9.629139439281293,-5.1030273386473475,1
12.034498007679462,-2.0697797455449276,1
-9.882331413546973,4.934389575366353,2
8.908357150861544,-5.6367687831974145,1
8.62256659949692,-5.319693939371265,1
-13.197793696928077,-0.5075915727662181,0
-6.076361332454355,-7.854200119749546,0
-4.9712184408040265,-9.5892483255296,0
-8.697285227728786,-5.165974986283535,0
-15.961114652194226,1.7192905775827168,0
-0.44328828395106834,5.055380223845684,2
-3.1380217285465615,5.077224509074301,2
-9.366861610491217,-4.510130889669816,0
-12.314567827520106,-1.9487735955555423,0
10.440985925749105,-3.5316310788636525,1
8.620861166502696,-6.227263129012614,1
-11.95550453541501,-1.9075945051268404,0
11.414590587795049,-3.2653271454290254,1
-2.3949214514135946,5.346028525090068,2
-4.787351742052473,4.262951364747508,2
10.561434506845359,-4.774566129293725,1
7.294675415804426,5.2128612448961205,2
10.342364821264951,-3.7446397535260996,1
-1.6837612367238275,5.605955264574168,2
-13.631204775737645,-1.197490660512647,0
2.3746639299555063,5.6379825493622695,2
-1.564146104682288,5.104192077277708,2
5.144910951645269,-9.448731573392529,1
-1.1567113866161858,4.755684158823898,2
1.8871882034848146,4.7885488188670955,2
-8.851202600525655,-6.194673091808767,0
6.872620509642172,-8.025493915039089,1
4.309764268213514,5.048341714883035,2
11.264214780167851,-3.056006018058636,1
-7.535963893816002,5.418227058784576,2
5.594176682946383,5.090439083154304,2
10.15940920342835,-4.6188869586222445,1
-5.090117833969263,5.233403134883006,2
-9.955792651519607,-3.9641279685489152,0
-1.6365643646084986,5.089024568950202,2
8.932698096648066,-5.114518408116102,1
10.347130059707837,-3.771563292965239,1
0.9446005202167626,5.206425248195884,2
-6.290195649305893,-7.273035123658261,0
-7.6290512630132294,-6.912430335609594,0
-6.467794109457394,-7.2671004940191954,0
7.100707231600447,-7.284692783900608,1
-0.09384752608639768,5.001813656009178,2
5.532430469881501,4.836407147754671,2
10.843516839181435,-3.2278529470370536,1
13.100203497898,-0.9698447791275897,1
3.7075000459867447,5.415236660794701,2
3.283402984319656,5.411506098806559,2
-7.83602950197368,-7.0499037524229,0
8.347131592050111,-5.658455074921762,1
-4.688674082769711,5.558690608378848,2
11.869896993870807,-2.4922911578926206,1
7.849672891381045,-5.984430092275716,1
-7.842850028605572,-6.793112627715389,0
-10.23951902266546,-3.7844682494810056,0
-10.179345511350725,-4.449391579017526,0
12.21982103872645,-2.7192305952769655,1
-0.1312784662746976,4.894431688291512,2
9.6434918056596,-4.151689718450542,1
12.85266293624309,-1.088134884565859,1
-0.3672986504786152,5.223310184416395,2
9.337448521678455,-4.5820561487810725,1
-11.724479751283129,-2.219195959263143,0
-9.616808195665614,-4.551509634557612,0
-10.448786595119087,-3.394408346412391,0
9.532051758369665,-5.432965896997398,1
10.298838687301817,-3.6442767671770904,1
-11.150885000631282,-2.6421017884920226,0
8.990816766277279,-5.805361366439566,1
-13.301673669756457,-1.2939422141396326,0
-10.045120019438361,-4.600366522121949,0
-3.6513080730318443,5.506903817656784,2
7.807552208861374,-6.359181752048941,1
-1.2073927793776302,5.452438238694253,2
0.955927074819586,4.869582786286577,2
8.378658767018702,-5.750045611101697,1
11.851728470082746,-1.9212030619023999,1
-6.39164266800086,4.646341641774573,2
-1.1576235089125932,5.258350835268679,2
-1.4859577283109497,5.310192178018556,2
-10.288025067209961,-4.222168361434607,0
11.875549475033951,-1.6584223595325787,1
12.102239561526966,-2.3302784831832817,1
-4.749516347174273,5.045304219370796,2
8.890509088019842,-5.193847457911345,1
0.8643658702198653,5.4108605701547,2
-1.3850838822488034,4.8567939252454755,2
6.632834166226755,-7.895911064584331,1
8.309820069953584,-5.8392990791811545,1
-5.894241693618367,-7.76514685188684,0
9.734367979355307,-3.9484176544128973,1
8.930967346299022,-5.664062219705174,1
10.363260050144756,-3.7249825613544125,1
-11.03397188405615,-3.6185404456137036,0
-10.182470590641557,-4.656823685505336,0
-0.2771718935365349,5.092301559942869,2
-2.165677097055595,4.59992231583548,2
-7.611684394829522,-6.996484669176844,0
-12.02205528745863,-2.929027517455687,0
-10.428902918243034,-4.3482696954613616,0
12.042317152044,-1.8748525205622357,1
-1.7081500102363105,4.997225044979686,2
6.087549627125413,5.558154473667425,2
-1.6689324626202588,5.627544438910425,2
-10.30285469583349,-3.8669660055387185,0
1.1326003958888624,5.114212171147911,2
1.245677828624747,4.891330037199584,2
7.48205488207069,-6.208210468969109,1
9.594499108829702,-4.634602355050647,1
-11.208870069315878,-3.9372375806697004,0
-8.914938672980636,-4.793480932854284,0
0.7374021017134076,4.805047902233307,2
4.895526593378395,5.032731712063794,2
-7.857135894472369,-6.004297198553885,0
0.3083035307928173,4.945181139644958,2
1.2140244471074266,5.553506432549205,2
8.754678286602804,-5.560203137842255,1
3.5474002631013084,4.636605469824117,2
11.082167926667571,-3.2532820498238273,1
-6.9294971718383085,-7.548035598919505,0
3.536397630330691,5.462865390555074,2
-9.675389394125546,-4.764318719329645,0
-8.280666783274043,-5.831528753408853,0
-4.0461823619842985,-9.48420152188265,0
-2.8677041965533,5.55672936150853,2
11.196909580674893,-3.7621105740156935,1
7.886656951792078,-6.348102634658844,1
9.420077444087712,-4.992689294421513,1
3.833650267263995,5.377766302888502,2
-9.948952842007895,-4.22027486411814,0
-15.088406460845977,0.7378615715672794,0
-13.0541411330779,-1.3752641969845647,0
-0.3061258057671895,4.843768512383097,2
0.7918866643814715,5.373328938278191,2
-10.229412891628824,-3.663801905443768,0
7.238995504382409,-7.431306295669944,1
-3.855361869258443,5.1606396760683255,2
13.557549746596221,-0.5823941757037581,1
3.52293327617609,5.091056040247655,2
10.583537320747663,-2.7872076968218202,1
-0.5279612136743209,5.171035997516571,2
7.591533857663287,-6.4874179907458505,1
-11.81574208368298,-3.434824642569694,0
-9.916479573217938,-5.095387916804494,0
-2.9077243596317772,4.9106133770601375,2
3.1405825977689785,5.729264711607901,2
-0.8650949219169757,4.683690289889821,2
-10.079009652154252,-4.790904936236631,0
13.347369856489946,-1.3911596909220076,1
9.888766708938169,-3.886106466028289,1
-2.35984799231065,5.053909108657034,2
10.89130081357203,-3.892092157908091,1
-9.226041670464806,-4.608127575986332,0
-9.012936157833543,-5.574677027985558,0
7.307859019628264,-7.144891433040746,1
1.3352256471750323,5.458424693112586,2
